,text,external_id,error,classifications,error_detail
803, get it had zoom condo assn meeting today was lazy and used my ipad which pictured me at bad angle l ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.679}]",
804,,,TRUE,,"Invalid text, empty strings are not allowed"
805,zoom meeting later at pm ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.916}]",
806,,,TRUE,,"Invalid text, empty strings are not allowed"
807, zoom zoomcodes zoommeeting zoom meeting join noww meeting id password cfwwv english only and joi ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.9}]",
808,,,TRUE,,"Invalid text, empty strings are not allowed"
809, tune in live tues june nd to the stay vintaj tuned live stream pm est on zoom with jagged edge keith robin ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.836}]",
810,,,TRUE,,"Invalid text, empty strings are not allowed"
811,my sobriety and habits group is inviting moms to join us for zoom meeting in two weeks it was so cute how excite ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.889}]",
812,,,TRUE,,"Invalid text, empty strings are not allowed"
813, tune in live tues june nd to the stay vintaj tuned live stream pm est on zoom with jagged edge keith robin ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.836}]",
814,,,TRUE,,"Invalid text, empty strings are not allowed"
815,uhhhhhhh have zoom meeting next week for research lab that really want to get into m so nervous,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.762}]",
816,,,TRUE,,"Invalid text, empty strings are not allowed"
817, electroboyusa shelbyratifyera carolyn ga sky_lee_ wesing blue firegoddessb designationsix aliadair nancylevine axidentali ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.762}]",
818,,,TRUE,,"Invalid text, empty strings are not allowed"
819, isc nigeria chapter covid outreach webinar series kicks off covid pandemic has introduced paradigm ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.805}]",
820,,,TRUE,,"Invalid text, empty strings are not allowed"
821, breadrosesdsa how should socialists relate to the democratic party liberals tell us we should endorse biden some radicals suggest wo ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.565}]",
822,,,TRUE,,"Invalid text, empty strings are not allowed"
823, charitydodd friends join me on wednesday at pm et for free workshop to discuss creating playlists for self paced learning ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.543}]",
824,,,TRUE,,"Invalid text, empty strings are not allowed"
825, plasticsbeyond watch the short film plastic wave then join our president enckj for post screening amp hosted by our friends ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.506}]",
826,,,TRUE,,"Invalid text, empty strings are not allowed"
827, fperez_org dear zoom_us it seems like you need to update your unicode support your auto generated calendar entries look like thi ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.893}]",
828,,,TRUE,,"Invalid text, empty strings are not allowed"
829, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
830,,,TRUE,,"Invalid text, empty strings are not allowed"
831, hdfccredilael discover the changing study abroad scenario regarding financial aid or scholarships due to covid by joining free we ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.955}]",
832,,,TRUE,,"Invalid text, empty strings are not allowed"
833,the zoom meeting was supposed to be in minute ago me listening to and they re off in the dark for the ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.491}]",
834,,,TRUE,,"Invalid text, empty strings are not allowed"
835, _waywardunicorn kamyb officialbrianab kimrhodes real don understand zoom can you be in meeting just to ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.701}]",
836,,,TRUE,,"Invalid text, empty strings are not allowed"
837, coachrexwalters tomorrow at pm eastern will be reviewing the top nba after time out offensive team from the season if ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.827}]",
838,,,TRUE,,"Invalid text, empty strings are not allowed"
839,had business zoom meeting and one of the screens was tub full of puppies ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.545}]",
840,,,TRUE,,"Invalid text, empty strings are not allowed"
841, drsupersalty confession ve never been on zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.583}]",
842,,,TRUE,,"Invalid text, empty strings are not allowed"
843, elcaadvocacy it is time for round two next saturday june th is the second creationcareambassador certification training register ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.701}]",
844,,,TRUE,,"Invalid text, empty strings are not allowed"
845, shelbyratifyera carolyn ga sky_lee_ wesing blue firegoddessb designationsix aliadair nancylevine ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.761}]",
846,,,TRUE,,"Invalid text, empty strings are not allowed"
847, garlandgates news member of the shelbyoh area democratic club has been elected chairman of the richlandcounty democraticparty ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.525}]",
848,,,TRUE,,"Invalid text, empty strings are not allowed"
849, communistsusa are you interested in joining the fight to abolish the prison industrial complex join the communist party peoplesworl ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.686}]",
850,,,TRUE,,"Invalid text, empty strings are not allowed"
851, dra_ nma zoom meeting and couldn stop laughing prof please unmute yourself ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.554}]",
852,,,TRUE,,"Invalid text, empty strings are not allowed"
853, laur_berger info for deaf hh ppl if you re stuck in the middle of hearing centric zoom calls that aren inclusive read no asl engl ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.591}]",
854,,,TRUE,,"Invalid text, empty strings are not allowed"
855, robertlustigmd william grant phd wbgrant physics ucberkeley is world renowned expert on vitamin dr grant will explain ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.546}]",
856,,,TRUE,,"Invalid text, empty strings are not allowed"
857, charlievensel babyboomstick gnawmaul foiltha lol we do too been meeting on zoom last months ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.707}]",
858,,,TRUE,,"Invalid text, empty strings are not allowed"
859,join the shapepacouncil for another wellnesswednesday free dance party with psquaredpe june rd pm to ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.562}]",
860,,,TRUE,,"Invalid text, empty strings are not allowed"
861, shakerlakes are you ready for nature at night here a checklist to make sure you re ready for our free zoom happy hour on saturday ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.77}]",
862,,,TRUE,,"Invalid text, empty strings are not allowed"
863, sdclimateaction curious about what is happening within our region new community choice energy program join us in an hour at san dieg ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.738}]",
864,,,TRUE,,"Invalid text, empty strings are not allowed"
865, think the whitest thing my bf has ever done was when wanted to kiss him but he was in zoom meeting and he lit ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.779}]",
866,,,TRUE,,"Invalid text, empty strings are not allowed"
867, eepcindia eepc india and msmedimumbai minmsme goi are organising an session on msme schemes during covid to join click http ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.893}]",
868,,,TRUE,,"Invalid text, empty strings are not allowed"
869, deadtome me when my boss has to end the zoom meeting early due to poor internet connection ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.798}]",
870,,,TRUE,,"Invalid text, empty strings are not allowed"
871, msmnpunjab msm north punjab social media meeting via zoom may chief guest haidar mustafa deputy coordinator social media msm ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.698}]",
872,,,TRUE,,"Invalid text, empty strings are not allowed"
873,hitting the wall of zoom fatigue by now love these ideas on four ways to cut time off your next meeting ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.978}]",
874,,,TRUE,,"Invalid text, empty strings are not allowed"
875,how to allow only signed in users to join zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.547}]",
876,,,TRUE,,"Invalid text, empty strings are not allowed"
877, communistsusa are you interested in joining the fight to abolish the prison industrial complex join the communist party peoplesworl ,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.686}]",
878,,,TRUE,,"Invalid text, empty strings are not allowed"
879, drsalinaslab save the dates june and will be dedicated to our annual north american comparative immunology meeting only trainees ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.445}]",
880,,,TRUE,,"Invalid text, empty strings are not allowed"
881, larry_j_scott jabariknighten great meeting tonight via zoom with howard university much appreciated and thank you again ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.994}]",
882,,,TRUE,,"Invalid text, empty strings are not allowed"
883, zoomjakol meeting id password metbb,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.904}]",
884,,,TRUE,,"Invalid text, empty strings are not allowed"
885, coachhyer great night meeting with the dline quick review some new info and some film thanks to marlemlouis for the quick talk ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.988}]",
886,,,TRUE,,"Invalid text, empty strings are not allowed"
887,forgot that am employed by the government today when dropped acab in the zoom meeting this morning had to expla ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.708}]",
888,,,TRUE,,"Invalid text, empty strings are not allowed"
889,dave schmidt meta coin scam zoom meeting just happened if we know about it so does the sec ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.539}]",
890,,,TRUE,,"Invalid text, empty strings are not allowed"
891,join the zoom meeting for sensitization of pwd leaders in nigeria on covid ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.736}]",
892,,,TRUE,,"Invalid text, empty strings are not allowed"
893,the moment you forgot you actually have hour zoom meeting until the reminder rings in your ears noo,,FALSE,"[{'tag_name': 'Negative', 'tag_id': 122921385, 'confidence': 0.852}]",
894,in minutes zoom meeting hear me speak for minutes on my platform and take amp for minutes pm ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.909}]",
895,,,TRUE,,"Invalid text, empty strings are not allowed"
896, babyboomstick gnawmaul foiltha lol we do too been meeting on zoom last months ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.714}]",
897,,,TRUE,,"Invalid text, empty strings are not allowed"
898, smilecentreorg yuks join mental health seminar online good music good thinking angelina s pd minggu may ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.676}]",
899,,,TRUE,,"Invalid text, empty strings are not allowed"
900,new player information meeting monday june at pm on zoom register at to get zoom log in ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.819}]",
901,,,TRUE,,"Invalid text, empty strings are not allowed"
902, aspiesurvngloss june rd workshop from am pm est on supporting autistic people experiencing suicidal thoughts and behaviors ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.552}]",
903,,,TRUE,,"Invalid text, empty strings are not allowed"
904, ihse_mcgill instructor workshop planning for remote delivery this teaching and learning services mcgilltls workshop is being ho ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.984}]",
905,,,TRUE,,"Invalid text, empty strings are not allowed"
906, hope my manager don smell the alcohol in my breathe during this zoom meeting,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.614}]",
907,,,TRUE,,"Invalid text, empty strings are not allowed"
908, ihse_mcgill instructor workshop designing assessments for remote delivery this teaching and learning services mcgilltls worksho ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.785}]",
909,,,TRUE,,"Invalid text, empty strings are not allowed"
910, jmillernhssd today we did our morning zoom meeting from classroom everyone was so happy to see the place we have been missing so muc ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.998}]",
911,,,TRUE,,"Invalid text, empty strings are not allowed"
912,big thanks to my man titans te tommyhudson serving our govalorfootball tight ends tonight in our weekly te zoo ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.815}]",
913,,,TRUE,,"Invalid text, empty strings are not allowed"
914,news member of the shelbyoh area democratic club has been elected chairman of the richlandcounty ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.672}]",
915,,,TRUE,,"Invalid text, empty strings are not allowed"
916, dromolara am sick and tired of being sick and tired so hosting meeting on sat may th at pm et to discuss how we physicians can ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.437}]",
917,,,TRUE,,"Invalid text, empty strings are not allowed"
918,today we did our morning zoom meeting from classroom everyone was so happy to see the place we have been missing ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.962}]",
919,,,TRUE,,"Invalid text, empty strings are not allowed"
920,how to transfer files during zoom meeting ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.759}]",
921,,,TRUE,,"Invalid text, empty strings are not allowed"
922, sharon_ikeazor in continuation of the clean nigeria campaign glad to have joined the vp profosinbajo via zoom for the inaugural mee ,,FALSE,"[{'tag_name': 'Positive', 'tag_id': 122921383, 'confidence': 0.51}]",
923,,,TRUE,,"Invalid text, empty strings are not allowed"
924, uwaanthsocs good morning everyone join uwaanthsocs today at pm for two early phd candidature presentations katie cur ,,FALSE,"[{'tag_name': 'Neutral', 'tag_id': 122921384, 'confidence': 0.538}]",
